,Horas,LAT,LNG
2251,08:35:00,-20.289732,-70.103951
2257,11:20:00,-20.280746,-70.104507
2259,08:40:00,-20.280746,-70.104507
2266,10:10:00,-20.246429,-70.095543
2267,06:00:00,-20.287251,-70.10379
2268,10:00:00,-20.281204,-70.100822
2275,10:50:00,-20.2812046,-70.1008192
2278,08:05:00,-20.270575,-70.101852
2279,07:45:00,-20.26881,-70.098244
2280,10:35:00,-20.26881,-70.098244
2287,08:00:00,-20.273478,-70.105858
2289,07:55:00,-20.273478,-70.105858
2291,12:00:00,-20.273478,-70.105858
2293,10:15:00,-20.26816,-70.096024
2299,08:50:00,-20.281288,-70.10096
2301,11:20:00,-20.286053,-70.102547
2302,11:50:00,-20.287924,-70.103264
2304,07:45:00,-20.287924,-70.103264
2308,09:59:00,-20.280664,-70.100243
2309,12:00:00,-20.280664,-70.100243
2319,07:45:00,-20.272137,-70.092781
2322,07:50:00,-20.259993,-70.074936
2328,08:30:00,-20.265884,-70.102242
2330,11:00:00,-20.266218,-70.102425
2333,10:00:00,-20.270264,-70.106873
2339,10:18:00,-20.269411,-70.105255
2341,07:50:00,-20.262035,-70.096123
2348,08:35:00,-20.270466,-70.107018
2357,07:40:00,-20.270264,-70.106873
2366,10:40:00,-20.272539,-70.101746
2375,07:45:00,-20.270035,-70.109894
2377,07:45:00,-20.26067,-70.102516
2379,07:20:00,-20.264727,-70.105034
2381,07:20:00,-20.261261,-70.101784
2384,06:30:00,-20.269848,-70.101524
2385,08:00:00,-20.269848,-70.101524
2387,09:30:00,-20.266012,-70.103622
2389,09:50:00,-20.268299,-70.101891
2395,08:05:00,-20.275822,-70.104134
2403,07:15:00,-20.246689,-70.098557
2411,08:30:00,-20.278824,-70.090103
2422,08:10:00,-20.277733,-70.085403
2424,10:45:00,-20.224365,-70.141693
2428,08:30:00,-20.216246,-70.149086
2433,09:00:00,-20.207878,-70.145378
2434,07:45:00,-20.220215,-70.146835
2435,07:00:00,-20.216698,-70.146606
2437,09:40:00,-20.220741,-70.152916
2438,07:00:00,-20.21596,-70.152954
2442,11:30:00,-20.22904,-70.144814
2443,11:30:00,-20.209892,-70.143768
2445,10:30:00,-20.222832,-70.137718
2450,08:10:00,-20.230045,-70.145966
2452,07:00:00,-20.231342,-70.145966
2453,11:55:00,-20.232222,-70.145477
2456,10:00:00,-20.291304,-70.12822
2457,11:45:00,-20.232222,-70.145477
2460,08:30:00,-20.244049,-70.140579
2465,06:00:00,-20.260365,-70.132118
2466,10:30:00,-20.280857,-70.12767
2468,08:30:00,-20.206518,-70.146332
2470,11:05:00,-20.239487,-70.146187
2471,11:15:00,-20.239986,-70.145798
2480,07:30:00,-20.24045,-70.145065
2486,07:00:00,-20.216599,-70.156738
2490,06:50:00,-20.223909,-70.147865
2493,09:55:00,-20.218761,-70.14328
2499,06:30:00,-20.268623,-70.12928
2502,06:00:00,-20.237549,-70.132828
2508,12:00:00,-20.259937,-70.125511
2510,10:30:00,-20.211409,-70.142624
2512,11:00:00,-20.21497,-70.1427
2516,11:50:00,-20.230799,-70.13475
2527,10:30:00,-20.220856,-70.131981
2530,08:55:00,-20.222126,-70.135605
2531,10:40:00,-20.221617,-70.148087
2532,08:35:00,-20.211433,-70.150055
2534,08:30:00,-20.209679,-70.149368
2540,11:00:00,-20.266567,-70.126007
2551,11:00:00,-20.234873,-70.143623
2555,12:00:00,-20.231728,-70.141754
2559,08:30:00,-20.239016,-70.144592
2560,10:40:00,-20.239016,-70.144592
2561,10:30:00,-20.239016,-70.144592
2569,12:00:00,-20.234873,-70.143623
2572,10:44:00,-20.234873,-70.143623
2574,11:30:00,-20.230949,-70.142075
2579,06:45:00,-20.222717,-70.144646
2582,09:13:00,-20.214069,-70.144821
2585,08:05:00,-20.218206,-70.145203
2586,08:40:00,-20.226309,-70.146179
2595,10:45:00,-20.272299,-70.128517
2602,11:00:00,-20.274134,-70.126465
2608,12:00:00,-20.234571,-70.139908
2610,10:00:00,-20.208189,-70.139809
2622,08:10:00,-20.252256,-70.125702
2626,10:00:00,-20.233179,-70.136482
2627,11:00:00,-20.269608,-70.124214
2628,09:30:00,-20.220833,-70.134216
2630,12:00:00,-20.211979,-70.137848
2631,11:30:00,-20.228987,-70.139648
2632,08:20:00,-20.233164,-70.140656
2633,12:00:00,-20.21051,-70.13456
2644,09:00:00,-20.204823,-70.136589
2651,12:00:00,-20.209778,-70.130013
2657,08:05:00,-20.268396,-70.122955
2666,08:30:00,-20.250311,-70.136375
2667,11:45:00,-20.250866,-70.129707
2670,10:15:00,-20.258448,-70.126846
2676,09:30:00,-20.227859,-70.131737
2677,06:45:00,-20.22743,-70.132179
2680,06:23:00,-20.227859,-70.131737
2681,10:00:00,-20.227859,-70.131737
2683,10:35:00,-20.227859,-70.131737
2695,08:15:00,-20.220598,-70.135056
2698,07:45:00,-20.252211,-70.131638
2701,11:20:00,-20.24741,-70.132996
2705,06:40:00,-20.21711,-70.134666
2710,07:00:00,-20.253296,-70.131775
2713,09:50:00,-20.213123,-70.131996
2714,11:39:00,-20.210463,-70.147896
2715,09:30:00,-20.210579,-70.148483
2716,09:00:00,-20.213501,-70.13118
2724,06:30:00,-20.247633,-70.126251
2726,07:05:00,-20.244556,-70.126709
2727,11:40:00,-20.213921,-70.149727
2731,06:45:00,-20.268324,-70.126305
2735,09:20:00,-20.227863,-70.134598
2736,08:42:00,-20.264376,-70.1269
2741,08:20:00,-20.240183,-70.133698
2743,10:50:00,-20.21637,-70.141769
2753,09:30:00,-20.212658,-70.133438
2762,08:49:00,-20.21833,-70.141182
2775,07:50:00,-20.238735,-70.142654
2782,09:50:00,-20.216776,-70.147408
2785,11:10:00,-20.216082,-70.149368
2790,10:50:00,-20.21707,-70.143578
2792,08:00:00,-20.217201,-70.141953
2799,10:00:00,-20.206753,-70.145264
2802,10:00:00,-20.207291,-70.14537
2803,11:50:00,-20.224413,-70.14698
2810,10:30:00,-20.219551,-70.146721
2821,09:50:00,-20.216036,-70.1465
2824,09:40:00,-20.21373,-70.146255
2825,11:25:00,-20.21373,-70.146255
2833,11:25:00,-20.211788,-70.152855
2835,09:25:00,-20.218283,-70.152939
2836,08:10:00,-20.218283,-70.152939
2840,11:32:00,-20.215136,-70.152809
2841,09:15:00,-20.219196,-70.152977
2846,08:50:00,-20.212612,-70.152817
2850,08:40:00,-20.214542,-70.152809
2857,08:15:00,-20.228588,-70.144684
2858,08:29:00,-20.219675,-70.144341
2863,06:45:00,-20.213846,-70.144051
2864,09:30:00,-20.213846,-70.144051
2865,08:15:00,-20.227489,-70.144691
2870,06:40:00,-20.2248356,-70.1380641
2873,08:05:00,-20.2248356,-70.1380641
2876,10:35:00,-20.2248356,-70.1380641
2879,07:15:00,-20.224836,-70.138062
2883,09:50:00,-20.228867,-70.13842
2885,08:10:00,-20.221136,-70.137703
2886,10:40:00,-20.221136,-70.137703
2889,07:50:00,-20.215681,-70.136963
2890,10:30:00,-20.215681,-70.136963
2893,10:20:00,-20.219336,-70.137207
2896,11:30:00,-20.215235,-70.155296
2903,10:45:00,-20.207956,-70.14991
2905,07:50:00,-20.212622,-70.150223
2909,10:00:00,-20.217428,-70.150345
2915,11:10:00,-20.204973,-70.135742
2916,08:50:00,-20.22032,-70.15155
2918,10:20:00,-20.220905,-70.134964
2921,11:10:00,-20.226112,-70.140984
2925,10:20:00,-20.215483,-70.140106
2930,06:00:00,-20.238741,-70.132004
2935,10:50:00,-20.2139215,-70.1513663
2936,11:30:00,-20.21471,-70.151398
2942,07:45:00,-20.212875,-70.14328
2945,10:00:00,-20.217773,-70.143623
2957,10:00:00,-20.236419,-70.136059
2958,08:38:00,-20.236419,-70.136059
2960,08:20:00,-20.236419,-70.136059
2961,06:00:00,-20.236465,-70.136055
2964,07:35:00,-20.240351,-70.137459
2965,09:25:00,-20.2137321,-70.1532418
2968,08:05:00,-20.248581,-70.13076
2969,08:40:00,-20.248842,-70.132027
2976,08:15:00,-20.251045,-70.130196
2991,08:00:00,-20.253475,-70.129631
2992,10:00:00,-20.253475,-70.129631
2995,07:30:00,-20.255713,-70.134239
2997,11:50:00,-20.254269,-70.131409
3000,07:32:00,-20.25145,-70.125725
3003,07:20:00,-20.24025,-70.13176
3021,11:10:00,-20.241953,-70.134239
3027,09:15:00,-20.240425,-70.134377
3033,08:00:00,-20.213974,-70.141708
3036,09:40:00,-20.213524,-70.148514
3038,07:45:00,-20.241737,-70.134102
3039,10:25:00,-20.239666,-70.134552
3042,11:00:00,-20.210838,-70.148384
3044,08:30:00,-20.214661,-70.14183
3046,11:45:00,-20.214007,-70.148518
3048,10:20:00,-20.214007,-70.148518
3055,09:15:00,-20.217852,-70.141998
3058,11:05:00,-20.265259,-70.123947
3059,08:00:00,-20.217514,-70.148766
3070,06:00:00,-20.230555,-70.139809
3072,08:45:00,-20.23111,-70.130875
3083,08:45:00,-20.229643,-70.142776
3085,07:20:00,-20.262872,-70.128366
3087,09:30:00,-20.23365,-70.136276
3088,11:40:00,-20.236259,-70.142799
3096,11:35:00,-20.222351,-70.149658
3104,09:00:00,-20.210798,-70.149162
3115,12:00:00,-20.217476,-70.149445
3118,08:40:00,-20.222115,-70.136703
3126,08:45:00,-20.221928,-70.140602
3128,08:05:00,-20.22131,-70.151573
3131,07:35:00,-20.221478,-70.149117
3134,07:50:00,-20.211842,-70.143219
3136,06:00:00,-20.211605,-70.148415
3137,08:40:00,-20.211605,-70.148415
3138,09:00:00,-20.227503,-70.145737
3149,07:30:00,-20.25782,-70.132545
3152,10:30:00,-20.207041,-70.141594
3158,08:20:00,-20.225761,-70.137161
3159,07:00:00,-20.225761,-70.137161
3160,07:00:00,-20.23395,-70.138
3162,10:00:00,-20.220127,-70.136185
3166,10:45:00,-20.220127,-70.136185
3167,10:00:00,-20.220127,-70.136185
3184,06:00:00,-20.239475,-70.140358
3186,10:00:00,-20.239475,-70.140358
3191,12:00:00,-20.218151,-70.136162
3193,11:10:00,-20.232903,-70.133598
3197,07:30:00,-20.232546,-70.135826
3199,10:00:00,-20.232546,-70.135826
3200,07:00:00,-20.232594,-70.134712
3201,08:30:00,-20.215885,-70.151413
3204,11:00:00,-20.228764,-70.140572
3206,08:00:00,-20.228706,-70.141876
3209,07:15:00,-20.228659,-70.1427
3210,11:30:00,-20.228659,-70.1427
3217,12:00:00,-20.236118,-70.143097
3219,08:10:00,-20.225643,-70.139816
3220,08:15:00,-20.225643,-70.139816
3225,09:40:00,-20.220915,-70.139328
3229,11:50:00,-20.213564,-70.138771
3237,08:20:00,-20.211063,-70.138405
3247,11:30:00,-20.238243,-70.1441106
3249,08:15:00,-20.238243,-70.1441106
3253,08:20:00,-20.215546,-70.139061
3265,12:00:00,-20.245167,-70.135513
3270,10:30:00,-20.25046,-70.134224
3271,07:50:00,-20.247166,-70.135063
3274,07:45:00,-20.240913,-70.136086
3275,11:30:00,-20.240913,-70.136086
3278,09:00:00,-20.222555,-70.145729
3280,07:40:00,-20.22233,-70.151581
3286,09:25:00,-20.226812,-70.137756
3290,09:40:00,-20.219616,-70.145447
3291,07:00:00,-20.219616,-70.145447
3296,10:40:00,-20.223515,-70.145813
3300,08:50:00,-20.210981,-70.144585
3304,09:00:00,-20.215164,-70.145096
3310,11:10:00,-20.211283,-70.14032
3313,07:40:00,-20.223824,-70.131721
3316,11:30:00,-20.244501,-70.128609
3318,12:00:00,-20.259937,-70.124908
3326,11:00:00,-20.226679,-70.148285
3334,07:30:00,-20.233309,-70.128319
3337,08:20:00,-20.2750176,-70.1266749
3338,06:00:00,-20.2750176,-70.1266749
3340,08:15:00,-20.2750176,-70.1266749
3344,06:45:00,-20.25206,-70.126747
3346,09:00:00,-20.25206,-70.126747
3348,09:00:00,-20.278011,-70.126953
3354,09:30:00,-20.237974,-70.128891
3357,10:50:00,-20.237974,-70.128891
3359,11:40:00,-20.237974,-70.128891
3365,09:00:00,-20.241325,-70.13707
3366,07:40:00,-20.241325,-70.13707
3368,11:50:00,-20.236534,-70.142082
3373,11:30:00,-20.223839,-70.137459
3375,08:00:00,-20.236294,-70.134033
3378,08:50:00,-20.24958,-70.126671
3383,08:05:00,-20.246407,-70.127373
3385,07:20:00,-20.248808,-70.127426
3390,12:00:00,-20.23188,-70.140343
3393,11:50:00,-20.223766,-70.13903
3397,07:30:00,-20.215591,-70.138344
3398,08:50:00,-20.215591,-70.138344
3399,08:50:00,-20.215591,-70.138344
3406,11:00:00,-20.211021,-70.136353
3408,07:40:00,-20.211021,-70.136353
3412,11:50:00,-20.213175,-70.152222
3413,11:55:00,-20.213175,-70.152222
3416,09:20:00,-20.219294,-70.150414
3417,08:40:00,-20.219294,-70.150414
3426,11:20:00,-20.220552,-70.13472
3427,09:03:00,-20.220552,-70.13472
3431,06:50:00,-20.220552,-70.13472
3432,08:00:00,-20.220181,-70.134903
3433,08:30:00,-20.219805,-70.142113
3437,10:35:00,-20.245567,-70.137451
3440,07:50:00,-20.244516,-70.131683
3443,07:50:00,-20.244864,-70.133408
3445,11:30:00,-20.244253,-70.126732
3446,11:25:00,-20.245171,-70.139137
3448,10:45:00,-20.223946,-70.13517
3449,07:30:00,-20.223337,-70.149261
3450,09:30:00,-20.223337,-70.149261
3454,11:30:00,-20.278517,-70.126595
3458,09:30:00,-20.237936,-70.13221
3462,08:30:00,-20.239735,-70.146667
3463,11:00:00,-20.193827,-70.136241
3464,09:05:00,-20.207602,-70.143852
3472,07:30:00,-20.244184,-70.140945
3490,08:15:00,-20.215599,-70.15564
3491,08:40:00,-20.215599,-70.15564
3494,12:00:00,-20.240936,-70.144981
3496,11:14:00,-20.240936,-70.144981
3501,07:55:00,-20.211788,-70.152855
3504,08:45:00,-20.211788,-70.152855
3505,12:00:00,-20.211788,-70.152855
3507,08:50:00,-20.226368,-70.148788
3515,09:30:00,-20.244184,-70.140945
3521,09:50:00,-20.239735,-70.146667
3526,12:00:00,-20.211687,-70.152275
3529,08:30:00,-20.207777,-70.149887
3535,07:30:00,-20.262506,-70.130791
3536,07:30:00,-20.262506,-70.130791
3541,06:00:00,-20.241678,-70.144104
3550,10:05:00,-20.274017,-70.130379
3551,07:15:00,-20.274017,-70.130379
3561,08:00:00,-20.229565,-70.146782
3578,06:30:00,-20.24861,-70.138214
3579,09:30:00,-20.24861,-70.138214
3585,10:50:00,-20.210932,-70.151497
3586,09:30:00,-20.210932,-70.151497
3594,11:05:00,-20.268503,-70.129379
3597,06:50:00,-20.22736,-70.14801
3606,08:00:00,-20.265379,-70.126923
3614,12:00:00,-20.218641,-70.147514
3619,09:18:00,-20.222471,-70.14772
3620,10:30:00,-20.222471,-70.14772
3625,09:30:00,-20.215984,-70.147285
3626,10:00:00,-20.215984,-70.147285
3628,09:20:00,-20.21493,-70.14724
3632,11:00:00,-20.229738,-70.132172
3633,09:00:00,-20.229685,-70.129196
3636,09:50:00,-20.229786,-70.135712
3642,10:30:00,-20.218861,-70.143105
3648,10:40:00,-20.219246,-70.136238
3649,08:15:00,-20.219246,-70.136238
3663,09:50:00,-20.220856,-70.131981
3666,10:00:00,-20.220856,-70.131981
3669,08:10:00,-20.219322,-70.134705
3671,08:40:00,-20.219322,-70.134705
3673,08:00:00,-20.219322,-70.134705
3676,08:30:00,-20.219322,-70.134705
3678,12:00:00,-20.219322,-70.134705
3679,08:06:00,-20.219322,-70.134705
3680,07:20:00,-20.219322,-70.134705
3682,08:30:00,-20.219322,-70.134705
3687,09:00:00,-20.21854,-70.148849
3689,08:15:00,-20.21854,-70.148849
3692,10:50:00,-20.212246,-70.149223
3694,09:20:00,-20.212246,-70.149223
3698,10:00:00,-20.212246,-70.149223
3703,07:55:00,-20.21221,-70.150223
3704,07:55:00,-20.21221,-70.150223
3707,07:30:00,-20.212261,-70.148445
3717,10:30:00,-20.249674,-70.128754
3720,11:15:00,-20.271952,-70.12616
3728,07:30:00,-20.226921,-70.130396
3729,08:52:00,-20.226921,-70.130396
3731,08:30:00,-20.226921,-70.130396
3732,10:50:00,-20.222597,-70.135071
3739,09:20:00,-20.240543,-70.13224
3740,08:35:00,-20.208015,-70.143044
3742,12:00:00,-20.204901,-70.14061
3745,09:50:00,-20.264778,-70.127396
3749,11:30:00,-20.269073,-70.12632
3750,10:20:00,-20.234291,-70.129807
3756,11:40:00,-20.259712,-70.127136
3761,08:30:00,-20.253063,-70.128365
3763,07:20:00,-20.253063,-70.128365
3764,10:15:00,-20.252649,-70.128258
3766,08:20:00,-20.256495,-70.127739
3767,07:30:00,-20.256495,-70.127739
3768,11:25:00,-20.242308,-70.129219
3777,08:35:00,-20.224899,-70.13707
3781,09:50:00,-20.224737,-70.139755
3791,08:15:00,-20.224607,-70.142441
3792,07:40:00,-20.224312,-70.149353
3795,10:45:00,-20.208179,-70.129716
3796,12:00:00,-20.208179,-70.129716
3797,08:00:00,-20.204887,-70.131335
3802,12:00:00,-20.204887,-70.131335
3807,08:20:00,-20.220728,-70.131845
3817,10:17:00,-20.204944,-70.136941
3818,12:00:00,-20.204944,-70.136941
3823,11:00:00,-20.204944,-70.136941
3824,10:00:00,-20.204944,-70.136941
3825,11:30:00,-20.204944,-70.136941
3826,09:40:00,-20.211172,-70.134872
3830,11:10:00,-20.221767,-70.143311
3833,11:20:00,-20.228626,-70.143806
3837,10:00:00,-20.2236,-70.143456
3841,07:30:00,-20.2236,-70.143456
3845,12:00:00,-20.21291,-70.142624
3847,11:25:00,-20.213909,-70.142715
3850,09:15:00,-20.215305,-70.142899
3851,08:20:00,-20.217808,-70.143028
3854,10:55:00,-20.230635,-70.137627
3860,07:30:00,-20.230831,-70.141487
3867,08:30:00,-20.252536,-70.134527
3871,08:15:00,-20.2292198,-70.1462101
3872,08:45:00,-20.2276843,-70.1402925
3877,07:50:00,-20.2351843,-70.1472318
3878,10:10:00,-20.2267538,-70.1477914
3891,08:00:00,-20.2137936,-70.1449128
3892,07:30:00,-20.2287626,-70.140574
3893,10:40:00,-20.2448205,-70.1266967
3894,10:40:00,-20.2213086,-70.1515718
3896,09:40:00,-20.2131386,-70.1543387
3898,08:00:00,-20.2181701,-70.1551829
3900,10:00:00,-20.2110078,-70.1516025
3913,07:55:00,-20.2800542,-70.1007563
3919,11:40:00,-20.272964,-70.1294999
3921,10:30:00,-20.215546,-70.1390644
3922,11:35:00,-20.2195058,-70.1475571
3926,09:15:00,-20.2193218,-70.1347013
3928,07:00:00,-20.2416778,-70.1441063
3931,07:50:00,-20.2187327,-70.1453448
3934,12:00:00,-20.2252454,-70.148848
3936,11:00:00,-20.2156021,-70.1556159
3942,10:50:00,-20.2189699,-70.1413536
3943,11:00:00,-20.2321264,-70.145627
3944,11:00:00,-20.263568,-70.1220665
3949,10:40:00,-20.2127518,-70.1493811
3956,11:00:00,-20.2130763,-70.1320839
3968,07:00:00,-20.2521998,-70.1036669
3969,09:00:00,-20.272194,-70.124021
3973,11:30:00,-20.2603704,-70.1323614
3974,10:30:00,-20.2847174,-70.1022289
3978,11:10:00,-20.2290311,-70.135502
3982,11:00:00,-20.2379443,-70.1399453
3984,11:35:00,-20.2464084,-70.131271
3987,11:30:00,-20.238243,-70.1441106
3994,11:00:00,-20.219804,-70.1421126
3995,10:55:00,-20.2110142,-70.1439375
3998,08:30:00,-20.2146929,-70.1423333
4000,10:10:00,-20.2386456,-70.1448671
4003,07:35:00,-20.2688096,-70.0982439
4008,10:10:00,-20.230949,-70.142074
4009,10:00:00,-20.2365343,-70.1420811
4021,09:00:00,-20.2182922,-70.1521233
4023,08:10:00,-20.2738569,-70.0987992
4026,08:15:00,-20.2345649,-70.1323307
4031,08:25:00,-20.2257263,-70.1381611
4032,10:50:00,-20.2177738,-70.1485842
4035,11:30:00,-20.2172018,-70.1419493
4036,11:00:00,-20.2229403,-70.1474744
4037,09:30:00,-20.2599935,-70.0966835
4041,10:30:00,-20.2686722,-70.1049169
4042,09:00:00,-20.2842558,-70.1011478
4045,11:50:00,-20.2311904,-70.1302093
4050,07:45:00,-20.2183664,-70.1554191
4053,10:00:00,-20.2747463,-70.0865073
4056,07:50:00,-20.2628105,-70.0791408
4057,11:00:00,-20.2225943,-70.1467518
4061,08:10:00,-20.2125699,-70.1537057
4066,10:00:00,-20.2652458,-70.0984537
4067,12:00:00,-20.2736121,-70.0917381
4076,08:30:00,-20.2495998,-70.106074
4078,08:30:00,-20.2220188,-70.1377937
4080,08:45:00,-20.2123045,-70.1351794
4081,11:14:00,-20.2131798,-70.1528114
4087,09:30:00,-20.2332604,-70.13765
4092,09:30:00,-20.248044,-70.1251965
4102,11:20:00,-20.2686827,-70.0918557
4115,08:05:00,-20.2159236,-70.1486187
4116,08:30:00,-20.227256,-70.1298393
4119,10:00:00,-20.2784402,-70.0836831
4129,07:50:00,-20.2488518,-70.128074
4135,09:00:00,-20.2644853,-70.1246063
4140,09:00:00,-20.25145,-70.1319383
4147,11:00:00,-20.2307248,-70.1356851
4148,08:55:00,-20.2195058,-70.1475571
4164,10:30:00,-20.285025,-70.0948182
4168,09:40:00,-20.2278591,-70.131733
4169,07:30:00,-20.268299,-70.1018888
4175,09:15:00,-20.2544475,-70.1292669
4176,09:50:00,-20.2279008,-70.1354882
4178,12:00:00,-20.2460112,-70.1386955
4181,08:05:00,-20.2776909,-70.1077072
4188,10:00:00,-20.2412044,-70.1330995
4194,09:00:00,-20.2384295,-70.1348415
4199,07:20:00,-20.2647266,-70.1050322
4204,09:50:00,-20.2384295,-70.1348415
4205,09:00:00,-20.2441837,-70.1409449
4212,11:00:00,-20.2849394,-70.1047148
4216,11:30:00,-20.292979,-70.1056567
4233,08:50:00,-20.2195058,-70.1475571
4237,11:30:00,-20.2630522,-70.0992734
4238,10:30:00,-20.2377721,-70.1388477
4243,08:50:00,-20.2562882,-70.1265464
4251,11:20:00,-20.2059153,-70.1432351
4256,09:00:00,-20.254522,-70.131162
4257,12:00:00,-20.257831,-70.132479
4266,10:00:00,-20.2653785,-70.126922
4267,11:00:00,-20.2408341,-70.1373132
4269,10:45:00,-20.2422388,-70.1426967
4275,10:35:00,-20.2666181,-70.1028585
4280,08:40:00,-20.2788239,-70.0901007
4284,10:45:00,-20.220161,-70.135599
4290,09:51:00,-20.2688456,-70.1018435
4292,09:15:00,-20.2512191,-70.1341073
4295,07:15:00,-20.2497169,-70.1274464
4296,09:20:00,-20.2278732,-70.1309752
4301,11:30:00,-20.2251061,-70.1498238
4302,12:00:00,-20.2325448,-70.1358294
4315,09:45:00,-20.2626251,-70.1247655
4322,10:30:00,-20.2307033,-70.1356692
4323,10:58:00,-20.2134898,-70.1310453
4330,08:30:00,-20.2812046,-70.1008192
4331,09:32:00,-20.2495998,-70.106074
4334,10:10:00,-20.2653785,-70.126922
4335,06:20:00,-20.2612046,-70.1291294
4337,11:30:00,-20.282319,-70.115617
4338,07:35:00,-20.2644853,-70.1246063
4339,08:15:00,-20.2586971,-70.128946
4349,07:30:00,-20.2542691,-70.1314071
4353,07:10:00,-20.2655059,-70.1297161
4354,11:15:00,-20.2361153,-70.1432496
4355,06:30:00,-20.2497169,-70.1274464
4358,07:25:00,-20.2543166,-70.1260602
4359,10:20:00,-20.2401546,-70.1380638
4363,10:50:00,-20.2217183,-70.1444324
4371,08:05:00,-20.2219439,-70.1388786
4374,07:30:00,-20.2405997,-70.1370252
4377,10:00:00,-20.2080995,-70.1297933
4385,10:10:00,-20.2286417,-70.1437419
4390,07:50:00,-20.2666181,-70.1028585
4394,09:15:00,-20.2556494,-70.1069486
4399,10:30:00,-20.2653785,-70.126922
4402,11:50:00,-20.2382135,-70.1286667
4406,07:45:00,-20.2489752,-70.1326219
4412,07:05:00,-20.2791458,-70.0858147
4413,09:30:00,-20.2893434,-70.10036
4415,11:30:00,-20.2173328,-70.1514811
4417,09:30:00,-20.2918025,-70.1275694
4423,09:00:00,-20.2115499,-70.1491714
4432,12:00:00,-20.2173917,-70.1391838
4434,10:50:00,-20.2405997,-70.1370252
4443,08:21:00,-20.2161249,-70.1442269
4455,08:20:00,-20.2268367,-70.1372722
4462,11:40:00,-20.2286343,-70.1432535
4467,08:50:00,-20.2219834,-70.1395828
4475,11:30:00,-20.2205893,-70.147605
4479,10:00:00,-20.2380431,-70.1496569
4489,10:00:00,-20.2134898,-70.1310453
4490,07:15:00,-20.2049594,-70.1369206
4491,07:25:00,-20.2216013,-70.146812
4493,08:00:00,-20.226074,-70.135131
4494,07:50:00,-20.2081895,-70.1415253
4502,08:00:00,-20.2181701,-70.1551829
4506,10:45:00,-20.228707,-70.1442968
4508,11:00:00,-20.2301432,-70.1411798
4509,09:07:00,-20.2171182,-70.1429854
4517,09:00:00,-20.2180995,-70.1371442
4522,11:40:00,-20.2599382,-70.1249083
4523,10:30:00,-20.2244134,-70.14698
4526,09:20:00,-20.2329027,-70.133599
4527,07:10:00,-20.2355273,-70.1467385
4530,11:30:00,-20.2172018,-70.1419493
4534,11:35:00,-20.2234394,-70.1477687
4540,12:00:00,-20.2204437,-70.1405475
4541,09:30:00,-20.2210371,-70.1394955
4545,11:00:00,-20.2631815,-70.1064475
4546,11:00:00,-20.2172018,-70.1419493
4557,08:00:00,-20.2111906,-70.1384119
4560,12:00:00,-20.248044,-70.1251965
4568,06:30:00,-20.2379563,-70.1318733
4571,11:00:00,-20.2409532,-70.1449725
4578,09:00:00,-20.2686722,-70.1049169
4579,07:30:00,-20.2681599,-70.0960269
4584,12:00:00,-20.2537184,-70.1269928
4587,08:50:00,-20.2626251,-70.1247655
4593,11:30:00,-20.210302,-70.1387065
4596,10:30:00,-20.2175783,-70.1361277
4598,12:00:00,-20.2128747,-70.1432808
4601,09:15:00,-20.2849394,-70.1047148
4605,12:00:00,-20.2726303,-70.1263091
4615,11:30:00,-20.223557,-70.1445012
4618,10:50:00,-20.2276843,-70.1402925
4621,07:56:00,-20.2374095,-70.1293885
4626,10:15:00,-20.2721122,-70.1000249
4641,11:50:00,-20.282319,-70.115617
4648,11:46:00,-20.2147104,-70.1513996
4650,11:40:00,-20.207004,-70.140453
4658,08:30:00,-20.275005,-70.1265423
4662,09:00:00,-20.2971826,-70.1068564
4663,10:40:00,-20.2192538,-70.1537641
4669,10:10:00,-20.2147521,-70.1399891
4670,09:35:00,-20.2296924,-70.134465
4672,11:00:00,-20.241866,-70.1421152
4674,09:45:00,-20.2049594,-70.1369206
4676,09:45:00,-20.2206303,-70.146763
4682,11:00:00,-20.2422388,-70.1426967
4684,07:10:00,-20.2563235,-70.1120862
4685,10:30:00,-20.2925294,-70.1251716
4688,09:00:00,-20.2524717,-70.1277744
4695,09:30:00,-20.2366348,-70.1492738
4697,08:10:00,-20.2770539,-70.0984804
4702,07:45:00,-20.2174367,-70.1384578
4703,11:50:00,-20.2265367,-70.1436597
4705,09:40:00,-20.2180995,-70.1371442
4717,08:30:00,-20.2122213,-70.1518396
4719,09:30:00,-20.2178799,-70.1458593
4722,11:35:00,-20.2162145,-70.1419305
4724,09:50:00,-20.2307248,-70.1356851
4730,08:45:00,-20.267913,-70.129637
4731,10:40:00,-20.2126476,-70.1401776
4742,06:20:00,-20.2625059,-70.130789
4744,09:20:00,-20.2189699,-70.1413536
4745,08:25:00,-20.2227166,-70.1417354
4746,11:30:00,-20.2081549,-70.1426093
4748,09:00:00,-20.25145,-70.1319383
4755,12:00:00,-20.2688096,-70.0982439
4757,10:30:00,-20.2736979,-70.0939139
4759,11:00:00,-20.2896501,-70.106422
4761,08:00:00,-20.2373067,-70.139562
4767,12:00:00,-20.2150522,-70.1534197
4769,07:30:00,-20.2193218,-70.1347013
4775,11:30:00,-20.2346412,-70.1427131
4781,09:45:00,-20.2626251,-70.1247655
4782,08:15:00,-20.2307033,-70.1356692
4786,11:15:00,-20.276066,-70.090274
4790,07:15:00,-20.2716424,-70.0925683
4792,12:00:00,-20.2263913,-70.1471015
